otu	statistic	p.value	parameter	method	WM	C	WMR	p.value.adj
Clostridiales (OTU 154)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 161)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 167)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Clostridiales (OTU 171)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 181)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Coriobacteriaceae (OTU 182)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 183)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 185)	2.1794871794871638	0.3363027141175231	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 189)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Firmicutes (OTU 198)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Clostridium (OTU 201)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Coriobacteriaceae (OTU 204)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Ruminococcaceae (OTU 207)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Clostridiales (OTU 214)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Ruminococcaceae (OTU 216)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Bacteria (OTU 232)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Firmicutes (OTU 235)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 243)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Acetatifactor (OTU 247)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Clostridiales (OTU 251)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 259)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Porphyromonadaceae (OTU 278)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 297)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Bacteria (OTU 337)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Clostridiales (OTU 341)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Bacteria (OTU 381)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Porphyromonadaceae (OTU 410)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lactobacillus (OTU 423)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Clostridium (OTU 424)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 432)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 437)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 453)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lactobacillaceae (OTU 515)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Clostridiales (OTU 531)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 565)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 566)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 623)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Clostridiales (OTU 630)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 682)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 797)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 827)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Clostridia (OTU 895)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 935)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 983)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 1043)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Ruminococcaceae (OTU 1173)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 1472)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 1784)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 2583)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lactobacillus (OTU 3142)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Ruminococcaceae (OTU 3161)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Lachnospiraceae (OTU 3416)	1.6666666666666403	0.4345982085070839	2	Kruskal-Wallis rank sum test	0	0	0	0.5074499313204102
Ruminococcaceae (OTU 153)	1.5624999999999962	0.45783336177161515	2	Kruskal-Wallis rank sum test	0	0	5e-4	0.5315076958498061
Lachnospiraceae (OTU 184)	1.5250000000000086	0.4664987211828464	2	Kruskal-Wallis rank sum test	0	0	0	0.5354133049939487
Lachnospiraceae (OTU 227)	1.5250000000000086	0.4664987211828464	2	Kruskal-Wallis rank sum test	0	0	0	0.5354133049939487
Lachnospiraceae (OTU 140)	1.5013736263736306	0.4720422365486492	2	Kruskal-Wallis rank sum test	0	5e-4	0	0.5387148688295318
Lachnospiraceae (OTU 17)	1.441131498470945	0.48647695412654174	2	Kruskal-Wallis rank sum test	0.0015	0.0035	0.001	0.5463393106657723
Clostridiales (OTU 137)	1.4285714285714233	0.4895416595569544	2	Kruskal-Wallis rank sum test	0	0	0	0.5463393106657723
Acetatifactor (OTU 165)	1.4285714285714233	0.4895416595569544	2	Kruskal-Wallis rank sum test	0	0	0	0.5463393106657723
Lachnospiraceae (OTU 174)	1.4285714285714233	0.4895416595569544	2	Kruskal-Wallis rank sum test	0	0	0	0.5463393106657723
Lachnospiraceae (OTU 31)	1.406857976653686	0.4948854346627094	2	Kruskal-Wallis rank sum test	0	0.001	0	0.5492684494608093
Lachnospiraceae (OTU 49)	1.390624999999996	0.498918511586473	2	Kruskal-Wallis rank sum test	0.001	0.002	0.0025	0.5507187942102051
Clostridiales (OTU 115)	1.3472222222222208	0.5098640736147813	2	Kruskal-Wallis rank sum test	0	0	0	0.5567164479469503
Clostridiales (OTU 226)	1.3472222222222208	0.5098640736147813	2	Kruskal-Wallis rank sum test	0	0	0	0.5567164479469503
Lachnospiraceae (OTU 30)	1.283255086071985	0.5264349309231277	2	Kruskal-Wallis rank sum test	0.0055	0.001	0.004	0.5717196561638268
Ruminococcaceae (OTU 60)	1.2719298245614052	0.5294243936773131	2	Kruskal-Wallis rank sum test	0	0.001	0	0.5718915910311083
Lachnospiraceae (OTU 102)	1.1967794759825308	0.5496960785224917	2	Kruskal-Wallis rank sum test	0	5e-4	0	0.5906308928805496
Ruminococcaceae (OTU 61)	0.7697201017811712	0.6805458713290049	2	Kruskal-Wallis rank sum test	0	0	0	0.7273559048066613
Lachnospiraceae (OTU 46)	0.7439577039274946	0.6893688211668886	2	Kruskal-Wallis rank sum test	0.003	0.004	0.0015	0.7329079046090078
Lachnospiraceae (OTU 104)	0.722222222222231	0.696901560658109	2	Kruskal-Wallis rank sum test	0	0	0	0.7370372526331833
Lachnospiraceae (OTU 32)	0.6506458966565453	0.7222940523152468	2	Kruskal-Wallis rank sum test	0.0045000000000000005	0.0015	0.0045000000000000005	0.7599135342066659
Lachnospiraceae (OTU 58)	0.6067961165048561	0.7383051494128238	2	Kruskal-Wallis rank sum test	0	0	0.0025	0.7727338869502093
Lachnospiraceae (OTU 116)	0.4166666666666778	0.8119363461506304	2	Kruskal-Wallis rank sum test	0	0	0	0.841082779089371
Lachnospiraceae (OTU 120)	0.4166666666666778	0.8119363461506304	2	Kruskal-Wallis rank sum test	0	0	0	0.841082779089371
Oscillibacter (OTU 45)	0.36337209302326245	0.8338630935514727	2	Kruskal-Wallis rank sum test	0	0.0015	0.0025	0.8593895147826401
Bifidobacterium (OTU 28)	0.3412969283276397	0.8431179075411717	2	Kruskal-Wallis rank sum test	5e-4	0.001	0.001	0.8627919014446516
Lachnospiraceae (OTU 74)	0.33516483516484885	0.8457069132972328	2	Kruskal-Wallis rank sum test	0	0	0	0.8627919014446516
Lachnospiraceae (OTU 113)	0.2857142857142866	0.8668778997501813	2	Kruskal-Wallis rank sum test	0	0	0	0.8799464108016914
Erysipelotrichaceae (OTU 142)	0.1282051282051355	0.9379087988232024	2	Kruskal-Wallis rank sum test	0	0	0	0.9472878868114345
